seed,fold,arm,n_features,fit_seconds,gamma,alpha,accuracy,precision,recall,macro_f1,auc_roc,auc_pr,tn,fp,fn,tp,n,n_positive,base_rate_pct,pred_std,pred_min,pred_max,pred_mean
42,7,B_raw_ce_W,44,0.1765902129998267,2.0,0.75,0.9745222929936306,0.8571428571428571,0.8571428571428571,0.9215784215784215,0.9925074925074925,0.9517647058823528,141,2,2,12,157,14,8.92,0.2791762873445454,1.7977155662901353e-07,0.999999765031819,0.0894516197737102
42,7,C_raw_focal_noW,44,0.09917495600006987,2.0,0.75,0.9745222929936306,0.8571428571428571,0.8571428571428571,0.9215784215784215,0.9905094905094904,0.923638546327622,141,2,2,12,157,14,8.92,0.25983263899387193,0.006768190154668377,0.9919067558952339,0.09924338853831291
42,7,D_raw_focal_W,44,0.09741220499995507,2.0,0.75,0.9745222929936306,0.8571428571428571,0.8571428571428571,0.9215784215784215,0.9905094905094904,0.923638546327622,141,2,2,12,157,14,8.92,0.25983263899387193,0.006768190154668377,0.9919067558952339,0.09924338853831291
42,7,E_all_ce_noW,47,0.15053973199997017,2.0,0.75,0.9617834394904459,0.75,0.8571428571428571,0.8894366197183099,0.9935064935064936,0.9438243129419599,139,4,2,12,157,14,8.92,0.2980320738004329,1.1055357172587381e-07,0.9999990318446165,0.10032147562557085
42,7,F_all_ce_W,47,0.17737309300014203,2.0,0.75,0.9617834394904459,0.75,0.8571428571428571,0.8894366197183099,0.994005994005994,0.9572192513368982,139,4,2,12,157,14,8.92,0.30169441472739805,2.2540157935423694e-07,0.9999997963738364,0.10165694991464433
42,7,G_all_focal_noW,47,0.10036892099992656,2.0,0.75,0.9617834394904459,0.75,0.8571428571428571,0.8894366197183099,0.9925074925074926,0.9392788583965055,139,4,2,12,157,14,8.92,0.2724922447762665,0.007298105889013178,0.9915262743577934,0.10587699515565116
42,7,H_all_focal_W,47,0.10355010699981904,2.0,0.75,0.9617834394904459,0.75,0.8571428571428571,0.8894366197183099,0.9925074925074926,0.9392788583965055,139,4,2,12,157,14,8.92,0.2724922447762665,0.007298105889013178,0.9915262743577934,0.10587699515565116
42,7,LEGACY_A,44,0.15490876599983494,2.0,0.75,0.9681528662420382,0.8,0.8571428571428571,0.9050211736237144,0.9925074925074926,0.9381906608797363,140,3,2,12,157,14,8.92,0.28411421668973624,5.704321599709918e-08,0.9999995784768316,0.09218355288637045
42,8,A_raw_ce_noW,44,0.14063258600003792,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.26520259376188626,6.514957486058288e-08,0.9999992156997953,0.07748394006770103
42,8,B_raw_ce_W,44,0.156910673000084,2.0,0.75,0.9936305732484076,1.0,0.9285714285714286,0.9797393212027359,1.0,0.9999999999999999,143,0,1,13,157,14,8.92,0.26879688919093936,1.6667677827791418e-07,0.9999997613822432,0.08043476626255766
42,8,C_raw_focal_noW,44,0.11098948800008657,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.25790773863184746,0.003742380529063884,0.9936308569733365,0.09151147883849256
42,8,D_raw_focal_W,44,0.11267794699983824,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.25790773863184746,0.003742380529063884,0.9936308569733365,0.09151147883849256
42,8,E_all_ce_noW,47,0.1629676830000335,2.0,0.75,0.9872611464968153,1.0,0.8571428571428571,0.9580662393162394,1.0,0.9999999999999999,143,0,2,12,157,14,8.92,0.2661172039623477,4.7577543475656474e-08,0.9999992113638925,0.07847877331911411
